Fr59 s1
Fr55 p3
Fr56 p2
Fr57 p1
Fr58 s2
Fr60 d10
Fr61 d9
Fr62 d8
Fr63 d7
Fr64 d6
Fr69 d1
Fr65 d5
Fr66 d4
Fr67 d3
Fr68 d2
Fr70 p6
Fr71 p5
Fr72 p4
Fr73 p3
Fr74 p2
Fr79 p5
Fr75 p1
Fr76 s2
Fr77 s1
Fr78 p6
Fr80 p4
Fr81 p1
Fr82 p2
Fr83 p1
Fr84 s2
Fr85 s1
Fr86 s2
Fr87 s1
Fr5 p3
Fr6 p2
Fr7 p1
Fr8 s2
Fr10 d10
Fr11 d9
Fr12 d8
Fr13 d7
Fr14 d6
Fr19 d1
Fr40 f2
Fr41 f1
Fr42 d10
Fr43 d9
Fr44 d8
Fr49 d3
Fr45 d7
Fr46 d6
Fr47 d5
Fr48 d4
Fr15 d5
Fr16 d4
Fr17 d3
Fr18 d2
Fr20 f14
Fr21 p5
Fr22 p4
Fr23 p3
Fr24 p2
Fr29 f13
Fr25 p1
Fr26 f14
Fr27 s1
Fr28 f14
Fr30 f12
Fr31 f11
Fr32 f10
Fr33 f9
Fr34 f8
Fr39 f3
Fr35 f7
Fr36 f6
Fr37 f5
Fr38 f4
Ga1 p1
Ga2 s2
Ga3 s1
Ga4 d10
Ga9 d5
Ga5 d9
Ga6 d8
Ga7 d7
Ga8 d6
Ga10 d4
Ga11 d3
Ga12 d2
Ga13 d1
Ga14 p6
Ga19 p1
Ga15 p5
Ga16 p4
Ga17 p3
Ga18 p2
Ga20 s2
Ga21 s1
Ga22 p6
Ga23 p5
Ga24 p4
Ga29 s1
Ga25 p3
Ga26 p2
Ga27 p1
Ga28 s2
Ga30 s2
Ga31 s1
Gd1 s2
Gd2 s1
Gd3 d1
Gd4 f7
Gd9 p2
Gd50 p3
Gd51 p2
Gd52 p1
Gd53 s2
Gd54 s1
Gd59 p2
Gd55 p6
Gd56 p5
Gd57 p4
Gd58 p1
Gd60 p1
Gd61 s2
Gd62 s1
Gd63 s2
Gd64 s1
Gd5 p6
Gd6 p5
Gd7 p4
Gd8 p3
Gd10 p2
Gd11 p1
Gd12 s2
Gd13 s2
Gd14 f5
Gd19 d10
Gd40 d7
Gd41 d6
Gd42 d5
Gd43 d4
Gd44 d3
Gd49 p4
Gd45 d2
Gd46 d1
Gd47 p6
Gd48 p5
Gd15 f2
Gd16 f3
Gd17 f2
Gd18 f1
Gd20 d9
Gd21 d8
Gd22 d7
Gd23 d6
Gd24 d5
Gd29 p6
Gd25 d4
Gd26 d3
Gd27 d2
Gd28 d1
Gd30 p5
Gd31 p4
Gd32 p3
Gd33 p2
Gd34 p1
Gd39 d8
Gd35 s2
Gd36 s1
Gd37 d10
Gd38 d9
Ge1 p2
Ge2 p1
Ge3 s2
Ge4 s1
Ge9 d6
Ge5 d10
Ge6 d9
Ge7 d8
Ge8 d7
Ge10 d5
Ge11 d4
Ge12 d3
Ge13 d2
Ge14 d1
Ge19 p2
Ge15 p6
Ge16 p5
Ge17 p4
Ge18 p3
Ge20 p1
Ge21 s2
Ge22 s1
Ge23 p6
Ge24 p5
Ge29 s2
Ge25 p4
Ge26 p3
Ge27 p2
Ge28 p1
Ge30 s1
Ge31 s2
Ge32 s1
H1 s1
He1 s2
He2 s1
Hf1 s2
Hf2 s2
Hf3 d2
Hf4 d1
Hf9 p3
Hf50 d5
Hf51 d4
Hf52 d3
Hf53 d2
Hf54 d1
Hf59 p2
Hf55 p6
Hf56 p5
Hf57 p4
Hf58 p3
Hf60 p1
Hf61 s2
Hf62 s1
Hf63 p6
Hf64 p5
Hf69 s2
Hf65 p4
Hf66 p1
Hf67 p2
Hf68 p1
Hf70 s1
Hf71 s2
Hf72 s1
Hf5 f14
Hf6 p6
Hf7 p5
Hf8 p4
Hf10 p2
Hf11 p2
Hf12 p1
Hf13 s2
Hf14 s2
Hf19 f8
Hf40 p3
Hf41 p2
Hf42 p1
Hf43 s2
Hf44 s1
Hf49 d6
Hf45 d10
Hf46 d9
Hf47 d8
Hf48 d7
Hf15 s1
Hf16 f11
Hf17 f10
Hf18 f9
Hf20 f7
Hf21 f6
Hf22 f5
Hf23 f4
Hf24 f3
Hf29 d8
Hf25 f2
Hf26 f1
Hf27 d10
Hf28 d9
Hf30 d7
Hf31 d6
Hf32 d5
Hf33 d4
Hf34 d3
Hf39 p4
Hf35 d2
Hf36 d1
Hf37 p6
Hf38 p5
Hg1 s2
Hg2 s1
Hg3 d10
Hg4 d9
Hg9 d4
Hg50 p1
Hg51 s2
Hg52 s1
Hg53 d10
Hg54 d9
Hg59 d4
Hg55 d8
Hg56 d7
Hg57 d6
Hg58 d5
Hg60 d3
Hg61 d2
Hg62 d1
Hg63 p6
Hg64 p5
Hg69 s2
Hg65 p4
Hg66 p3
Hg67 p2
Hg68 p1
Hg70 s1
Hg71 p6
Hg72 p5
Hg73 p4
Hg74 p1
Hg79 s2
Hg75 p2
Hg76 p1
Hg77 s2
Hg78 s1
Hg80 s1
Hg5 d8
Hg6 d7
Hg7 d6
Hg8 d5
Hg10 d3
Hg11 d2
Hg12 d1
Hg13 f14
Hg14 p5
Hg19 f14
Hg40 d5
Hg41 d4
Hg42 d3
Hg43 d2
Hg44 d1
Hg49 p2
Hg45 p6
Hg46 p5
Hg47 p4
Hg48 p3
Hg15 p4
Hg16 p3
Hg17 p2
Hg18 p1
Hg20 s2
Hg21 s1
Hg22 f13
Hg23 f12
Hg24 f11
Hg29 f6
Hg25 f10
Hg26 f9
Hg27 f8
Hg28 f7
Hg30 f5
Hg31 f4
Hg32 f3
Hg33 f2
Hg34 f1
Hg39 d6
Hg35 d10
Hg36 d9
Hg37 d8
Hg38 d7
Ho1 s2
Ho2 s1
Ho3 f11
Ho4 f10
Ho9 p1
Ho50 p6
Ho51 p5
Ho52 p4
Ho53 p3
Ho54 p2
Ho59 p5
Ho55 p1
Ho56 s2
Ho57 s1
Ho58 p6
Ho60 p4
Ho61 p1
Ho62 p2
Ho63 p1
Ho64 s2
Ho65 s1
Ho66 s2
Ho67 s1
Ho5 p6
Ho6 p5
Ho7 p4
Ho8 p3
Ho10 p1
Ho11 s2
Ho12 s2
Ho13 s2
Ho14 s2
Ho19 f3
Ho40 d10
Ho41 d9
Ho42 d8
Ho43 d7
Ho44 d6
Ho49 d1
Ho45 d5
Ho46 d4
Ho47 d3
Ho48 d2
Ho15 s1
Ho16 s2
Ho17 f5
Ho18 f4
Ho20 f2
Ho21 f1
Ho22 d10
Ho23 d9
Ho24 d8
Ho29 d3
Ho25 d7
Ho26 d6
Ho27 d5
Ho28 d4
Ho30 d2
Ho31 d1
Ho32 p6
Ho33 p5
Ho34 p4
Ho39 s1
Ho35 p3
Ho36 p2
Ho37 p1
Ho38 s2
Hs100 p5
Hs101 p4
Hs102 p1
Hs103 p2
Hs104 p1
Hs105 s2
Hs106 s1
Hs107 s2
Hs108 s1
Hs1 s2
Hs2 s2
Hs3 s1
Hs4 s1
Hs9 f14
Hs50 f13
Hs51 f12
Hs52 f11
Hs53 f10
Hs54 f9
Hs59 f4
Hs55 f8
Hs56 f7
Hs57 f6
Hs58 f5
Hs60 f3
Hs61 f2
Hs62 f1
Hs63 d10
Hs64 d9
Hs69 d4
Hs65 d8
Hs66 d7
Hs67 d6
Hs68 d5
Hs70 d3
Hs71 d2
Hs72 d1
Hs73 p6
Hs74 p5
Hs79 s2
Hs75 p4
Hs76 p3
Hs77 p2
Hs78 p1
Hs80 s1
Hs81 d10
Hs82 d9
Hs83 d8
Hs84 d7
Hs89 d2
Hs85 d6
Hs86 d5
Hs87 d4
Hs88 d3
Hs5 d4
Hs6 d3
Hs7 d2
Hs8 d1
Hs10 f13
Hs90 d1
Hs91 p6
Hs92 p5
Hs93 p4
Hs94 p3
Hs99 p6
Hs95 p2
Hs96 p1
Hs97 s2
Hs98 s1
Hs11 f12
Hs12 f11
Hs13 f10
Hs14 f9
Hs19 f4
Hs40 d1
Hs41 f14
Hs42 p5
Hs43 p4
Hs44 p3
Hs49 f14
Hs45 p2
Hs46 p1
Hs47 f14
Hs48 s1
Hs15 f8
Hs16 f7
Hs17 f6
Hs18 f5
Hs31 d10
Hs32 d9
Hs33 d8
Hs34 d7
Hs39 d2
Hs35 d6
Hs36 d5
Hs37 d4
Hs38 d3
I1 p5
I2 p4
I3 p3
I4 p2
I9 d9
I50 s2
I51 s1
I52 s2
I53 s1
I5 p1
I6 s2
I7 s1
I8 d10
I10 d8
I11 d7
I12 d6
I13 d5
I14 d4
I19 p5
I40 p2
I41 p1
I42 s2
I43 s1
I44 p6
I49 p1
I45 p5
I46 p4
I47 p1
I48 p2
I15 d3
I16 d2
I17 d1
I18 p6
I20 p4
I21 p3
I22 p2
I23 p1
I24 s2
I29 d7
I25 s1
I26 d10
I27 d9
I28 d8
I30 d6
I31 d5
I32 d4
I33 d3
I34 d2
I39 p3
I35 d1
I36 p6
I37 p5
I38 p4
In1 p1
In2 s2
In3 s1
In4 d10
In9 d5
In5 d9
In6 d8
In7 d7
In8 d6
In10 d4
In11 d3
In12 d2
In13 d1
In14 p6
In19 p1
In40 p6
In41 p5
In42 p4
In43 p1
In44 p2
In49 s1
In45 p1
In46 s2
In47 s1
In48 s2
In15 p5
In16 p4
In17 p3
In18 p2
In20 s2
In21 s1
In22 d10
In23 d9
In24 d8
In29 d3
In25 d7
In26 d6
In27 d5
In28 d4
In30 d2
In31 d1
In32 p6
In33 p5
In34 p4
In39 s1
In35 p3
In36 p2
In37 p1
In38 s2
Ir1 s2
Ir2 s1
Ir3 d7
Ir4 d6
Ir9 d1
Ir50 d10
Ir51 d9
Ir52 d8
Ir53 d7
Ir54 d6
Ir59 d1
Ir55 d5
Ir56 d4
Ir57 d3
Ir58 d2
Ir60 p6
Ir61 p5
Ir62 p4
Ir63 p3
Ir64 p2
Ir69 p5
Ir65 p1
Ir66 s2
Ir67 s1
Ir68 p6
Ir70 p4
Ir71 p1
Ir72 p2
Ir73 p1
Ir74 s2
Ir75 s1
Ir76 s2
Ir77 s1
Ir5 d5
Ir6 d4
Ir7 d3
Ir8 d2
Ir10 f14
Ir11 p5
Ir12 p4
Ir13 p3
Ir14 p2
Ir19 s1
Ir40 d2
Ir41 d1
Ir42 p6
Ir43 p5
Ir44 p4
Ir49 s1
Ir45 p3
Ir46 p2
Ir47 p1
Ir48 s2
Ir15 p1
Ir16 f14
Ir17 s2
Ir18 s2
Ir20 f12
Ir21 f11
Ir22 f10
Ir23 f9
Ir24 f8
Ir29 f3
Ir25 f7
Ir26 f6
Ir27 f5
Ir28 f4
Ir30 f2
Ir31 f1
Ir32 d10
Ir33 d9
Ir34 d8
Ir39 d3
Ir35 d7
Ir36 d6
Ir37 d5
Ir38 d4
K1 s1
K2 p6
K3 p5
K4 p4
K9 s1
K5 p3
K6 p2
K7 p1
K8 s2
K10 p6
K11 p5
K12 p4
K13 p3
K14 p2
K19 s1
K15 p1
K16 s2
K17 s1
K18 s2
Kr1 p6
Kr2 p5
Kr3 p4
Kr4 p3
Kr9 d10
Kr5 p2
Kr6 p1
Kr7 s2
Kr8 s1
Kr10 d9
Kr11 d8
Kr12 d7
Kr13 d6
Kr14 d5
Kr19 p6
Kr15 d4
Kr16 d3
Kr17 d2
Kr18 d1
Kr20 p5
Kr21 p4
Kr22 p3
Kr23 p2
Kr24 p1
Kr29 p4
Kr25 s2
Kr26 s1
Kr27 p6
Kr28 p5
Kr30 p3
Kr31 p2
Kr32 p1
Kr33 s2
Kr34 s1
Kr35 s2
Kr36 s1
La1 s2
La2 d2
La3 d1
La4 p6
La9 p1
La50 p4
La51 p1
La52 p2
La53 p1
La54 s2
La55 s1
La56 s2
La57 s1
La5 p5
La6 p4
La7 p3
La8 p2
La10 s2
La11 s1
La12 d10
La13 d9
La14 d8
La19 d3
La40 p6
La41 p5
La42 p4
La43 p3
La44 p2
La49 p5
La45 p1
La46 s2
La47 s1
La48 p6
La15 d7
La16 d6
La17 d5
La18 d4
La20 d2
La21 d1
La22 p6
La23 p5
La24 p4
La29 s1
La25 p3
La26 p2
La27 p1
La28 s2
La30 d10
La31 d9
La32 d8
La33 d7
La34 d6
La39 d1
La35 d5
La36 d4
La37 d3
La38 d2
Li1 s1
Li2 s2
Li3 s1
Lr100 s2
Lr101 s1
Lr102 s2
Lr103 s1
Lr1 p1
Lr2 s2
Lr3 s1
Lr4 f14
Lr9 f9
Lr50 f8
Lr51 f7
Lr52 f6
Lr53 f5
Lr54 f4
Lr59 d9
Lr55 f3
Lr56 f2
Lr57 f1
Lr58 d10
Lr60 d8
Lr61 d7
Lr62 d6
Lr63 d5
Lr64 d4
Lr69 p5
Lr65 d3
Lr66 d2
Lr67 d1
Lr68 p6
Lr70 p4
Lr71 p3
Lr72 p2
Lr73 p1
Lr74 s2
Lr79 d7
Lr75 s1
Lr76 d10
Lr77 d9
Lr78 d8
Lr80 d6
Lr81 d5
Lr82 d4
Lr83 d3
Lr84 d2
Lr89 p3
Lr85 d1
Lr86 p6
Lr87 p5
Lr88 p4
Lr5 f13
Lr6 f12
Lr7 f11
Lr8 f10
Lr10 f8
Lr90 p2
Lr91 p1
Lr92 s2
Lr93 s1
Lr94 p6
Lr99 p1
Lr95 p5
Lr96 p4
Lr97 p1
Lr98 p2
Lr11 f7
Lr12 f6
Lr13 f5
Lr14 f4
Lr19 f5
Lr40 p2
Lr41 p1
Lr42 f14
Lr43 s1
Lr44 f14
Lr49 f9
Lr45 f13
Lr46 f12
Lr47 f11
Lr48 f10
Lr15 p1
Lr16 f8
Lr17 f7
Lr18 f6
Lr20 f4
Lr21 f3
Lr22 f2
Lr23 f1
Lr24 s1
Lr29 d7
Lr25 f1
Lr26 d10
Lr27 d9
Lr28 d8
Lr30 d6
Lr31 d5
Lr32 d4
Lr33 d3
Lr34 d2
Lr39 p3
Lr35 d1
Lr36 f14
Lr37 p5
Lr38 p4
Lu1 s2
Lu2 s2
Lu3 s1
Lu4 f14
Lu9 p2
Lu50 d4
Lu51 d3
Lu52 d2
Lu53 d1
Lu54 p6
Lu59 p1
Lu55 p5
Lu56 p4
Lu57 p3
Lu58 p2
Lu60 s2
Lu61 s1
Lu62 p6
Lu63 p5
Lu64 p4
Lu69 s1
Lu65 p1
Lu66 p2
Lu67 p1
Lu68 s2
Lu70 s2
Lu71 s1
Lu5 f13
Lu6 p6
Lu7 p4
Lu8 p3
Lu10 p2
Lu11 p1
Lu12 s2
Lu13 s2
Lu14 s2
Lu19 f7
Lu40 p2
Lu41 p1
Lu42 s2
Lu43 s1
Lu44 d10
Lu49 d5
Lu45 d9
Lu46 d8
Lu47 d7
Lu48 d6
Lu15 s1
Lu16 f10
Lu17 f9
Lu18 f8
Lu20 f6
Lu21 f5
Lu22 f4
Lu23 f3
Lu24 f2
Lu29 d7
Lu25 f1
Lu26 d10
Lu27 d9
Lu28 d8
Lu30 d6
Lu31 d5
Lu32 d4
Lu33 d3
Lu34 d2
Lu39 p3
Lu35 d1
Lu36 p6
Lu37 p5
Lu38 p4
Md100 s2
Md101 s1
Md1 s2
Md2 s1
Md3 f13
Md4 f12
Md9 f7
Md50 f6
Md51 f5
Md52 f4
Md53 f3
Md54 f2
Md59 d7
Md55 f1
Md56 d10
Md57 d9
Md58 d8
Md60 d6
Md61 d5
Md62 d4
Md63 d3
Md64 d2
Md69 p3
Md65 d1
Md66 p6
Md67 p5
Md68 p4
Md70 p2
Md71 p1
Md72 s2
Md73 s1
Md74 d10
Md79 d5
Md75 d9
Md76 d8
Md77 d7
Md78 d6
Md80 d4
Md81 d3
Md82 d2
Md83 d1
Md84 p6
Md89 p1
Md85 p5
Md86 p4
Md87 p3
Md88 p2
Md5 f11
Md6 f10
Md7 f9
Md8 f8
Md10 f6
Md90 s2
Md91 s1
Md92 p6
Md93 p5
Md94 p4
Md99 s1
Md95 p1
Md96 p2
Md97 p1
Md98 s2
Md11 f5
Md12 f4
Md13 p2
Md14 p2
Md19 f3
Md40 f14
Md41 s1
Md42 f14
Md43 f13
Md44 f12
Md49 f7
Md45 f11
Md46 f10
Md47 f9
Md48 f8
Md15 p1
Md16 f6
Md17 f5
Md18 f4
Md20 f2
Md21 f1
Md22 s2
Md23 s1
Md24 d10
Md29 d5
Md25 d9
Md26 d8
Md27 d7
Md28 d6
Md30 d4
Md31 d3
Md32 d2
Md33 d1
Md34 f14
Md39 p1
Md35 p5
Md36 p4
Md37 p3
Md38 p2
Mg1 s2
Mg2 s1
Mg3 p6
Mg4 p5
Mg9 s2
Mg5 p4
Mg6 p3
Mg7 p2
Mg8 p1
Mg10 s1
Mg11 s2
Mg12 s1
Mn1 s2
Mn2 s1
Mn3 d5
Mn4 d4
Mn9 p5
Mn5 d3
Mn6 d2
Mn7 d1
Mn8 p6
Mn10 p4
Mn11 p3
Mn12 p2
Mn13 p1
Mn14 s2
Mn19 p3
Mn15 s1
Mn16 p6
Mn17 p5
Mn18 p4
Mn20 p2
Mn21 p1
Mn22 s2
Mn23 s1
Mn24 s2
Mn25 s1
Mo1 s1
Mo2 d5
Mo3 d4
Mo4 d3
Mo9 p4
Mo5 d2
Mo6 d1
Mo7 p6
Mo8 p5
Mo10 p3
Mo11 p2
Mo12 p1
Mo13 s2
Mo14 s1
Mo19 d6
Mo40 s1
Mo41 s2
Mo42 s1
Mo15 d10
Mo16 d9
Mo17 d8
Mo18 d7
Mo20 d5
Mo21 d4
Mo22 d3
Mo23 d2
Mo24 d1
Mo29 p2
Mo25 p6
Mo26 p5
Mo27 p4
Mo28 p3
Mo30 p1
Mo31 s2
Mo32 s1
Mo33 p6
Mo34 p5
Mo39 s2
Mo35 p4
Mo36 p1
Mo37 p2
Mo38 p1
Mt100 p6
Mt101 p5
Mt102 p4
Mt103 p1
Mt104 p2
Mt109 s1
Mt105 p1
Mt106 s2
Mt107 s1
Mt108 s2
Mt9 d1
Mt50 f14
Mt51 f13
Mt52 f12
Mt53 f11
Mt54 f10
Mt59 f5
Mt55 f9
Mt56 f8
Mt57 f7
Mt58 f6
Mt60 f4
Mt61 f3
Mt62 f2
Mt63 f1
Mt64 d10
Mt69 d5
Mt65 d9
Mt66 d8
Mt67 d7
Mt68 d6
Mt70 d4
Mt71 d3
Mt72 d2
Mt73 d1
Mt74 p6
Mt79 p1
Mt75 p5
Mt76 p4
Mt77 p3
Mt78 p2
Mt80 s2
Mt81 s1
Mt82 d10
Mt83 d9
Mt84 d8
Mt89 d3
Mt85 d7
Mt86 d6
Mt87 d5
Mt88 d4
Mt5 d5
Mt6 d4
Mt7 s1
Mt8 d2
Mt10 f14
Mt90 d2
Mt91 d1
Mt92 p6
Mt93 p5
Mt94 p4
Mt99 s1
Mt95 p3
Mt96 p2
Mt97 p1
Mt98 s2
Mt11 f13
Mt12 f12
Mt13 f11
Mt14 f10
Mt19 f5
Mt40 d2
Mt41 d1
Mt42 f14
Mt43 p5
Mt44 p4
Mt49 s1
Mt45 p3
Mt46 p2
Mt47 p1
Mt48 f14
Mt15 f9
Mt16 f8
Mt17 f7
Mt18 f6
Mt20 f4
Mt32 d10
Mt33 d9
Mt34 d8
Mt39 d3
Mt35 d7
Mt36 d6
Mt37 d5
Mt38 d4
N1 p3
N2 p2
N3 p1
N4 s2
N5 s1
N6 s2
N7 s1
Na1 s1
Na2 p6
Na3 p5
Na4 p4
Na9 s1
Na5 p3
Na6 p2
Na7 p1
Na8 s2
Na10 s2
Na11 s1
Nb1 s1
Nb2 d4
Nb3 d3
Nb4 d2
Nb9 p3
Nb5 d1
Nb6 p6
Nb7 p5
Nb8 p4
Nb10 p2
Nb11 p1
Nb12 s2
Nb13 s1
Nb14 d10
Nb19 d5
Nb40 s2
Nb41 s1
Nb15 d9
Nb16 d8
Nb17 d7
Nb18 d6
Nb20 d4
Nb21 d3
Nb22 d2
Nb23 d1
Nb24 p6
Nb29 p1
Nb25 p5
Nb26 p4
Nb27 p3
Nb28 p2
Nb30 s2
Nb31 s1
Nb32 p6
Nb33 p5
Nb34 p4
Nb39 s1
Nb35 p1
Nb36 p2
Nb37 p1
Nb38 s2
Nd1 s2
Nd2 s1
Nd3 f4
Nd4 f3
Nd9 p2
Nd50 s1
Nd51 p6
Nd52 p5
Nd53 p4
Nd54 p1
Nd59 s2
Nd55 p2
Nd56 p1
Nd57 s2
Nd58 s1
Nd60 s1
Nd5 p6
Nd6 p5
Nd7 p4
Nd8 p3
Nd10 p1
Nd11 f2
Nd12 f1
Nd13 s2
Nd14 s1
Nd19 d6
Nd40 d3
Nd41 d2
Nd42 d1
Nd43 p6
Nd44 p5
Nd49 s2
Nd45 p4
Nd46 p3
Nd47 p2
Nd48 p1
Nd15 d10
Nd16 d9
Nd17 d8
Nd18 d7
Nd20 d5
Nd21 d4
Nd22 d3
Nd23 d2
Nd24 d1
Nd29 p2
Nd25 p6
Nd26 p5
Nd27 p4
Nd28 p3
Nd30 p1
Nd31 s2
Nd32 s1
Nd33 d10
Nd34 d9
Nd39 d4
Nd35 d8
Nd36 d7
Nd37 d6
Nd38 d5
Ne1 p6
Ne2 p5
Ne3 p4
Ne4 p3
Ne9 s2
Ne5 p2
Ne6 p1
Ne7 s2
Ne8 s1
Ne10 s1
Ni1 s2
Ni2 d9
Ni3 d8
Ni4 d7
Ni9 d2
Ni5 d6
Ni6 d5
Ni7 d4
Ni8 d3
Ni10 d1
Ni11 p6
Ni12 p5
Ni13 p4
Ni14 p3
Ni19 p6
Ni15 p2
Ni16 p1
Ni17 s2
Ni18 s1
Ni20 p5
Ni21 p4
Ni22 p3
Ni23 p2
Ni24 p1
Ni25 s2
Ni26 s1
Ni27 s2
Ni28 s1
No100 s1
No101 s2
No102 s1
No1 s2
No2 s1
No3 f14
No4 f13
No9 f8
No50 f7
No51 f6
No52 f5
No53 f4
No54 f3
No59 d8
No55 f2
No56 f1
No57 d10
No58 d9
No60 d7
No61 d6
No62 d5
No63 d4
No64 d3
No69 p4
No65 d2
No66 d1
No67 p6
No68 p5
No70 p3
No71 p2
No72 p1
No73 s2
No74 s1
No79 d6
No75 d10
No76 d9
No77 d8
No78 d7
No80 d5
No81 d4
No82 d3
No83 d2
No84 d1
No89 p2
No85 p6
No86 p5
No87 p4
No88 p3
No5 f12
No6 f11
No7 f10
No8 f9
No10 f7
No90 p1
No91 s2
No92 s1
No93 p6
No94 p5
No99 s2
No95 p4
No96 p1
No97 p2
No98 p1
No11 f6
No12 f5
No13 f4
No14 p2
No19 f4
No40 p1
No41 f14
No42 s1
No43 f14
No44 f13
No49 f8
No45 f12
No46 f11
No47 f10
No48 f9
No15 p1
No16 f7
No17 f6
No18 f5
No20 f3
No21 f2
No22 f1
No23 s2
No24 s1
No29 d6
No25 d10
No26 d9
No27 d8
No28 d7
No30 d5
No31 d4
No32 d3
No33 d2
No34 d1
No39 p2
No35 f14
No36 p5
No37 p4
No38 p3
Np1 s2
Np2 s1
Np3 f5
Np4 f4
Np9 p4
Np50 d8
Np51 d7
Np52 d6
Np53 d5
Np54 d4
Np59 p5
Np55 d3
Np56 d2
Np57 d1
Np58 p6
Np60 p4
Np61 p3
Np62 p2
Np63 p1
Np64 s2
Np69 d7
Np65 s1
Np66 d10
Np67 d9
Np68 d8
Np70 d6
Np71 d5
Np72 d4
Np73 d3
Np74 d2
Np79 p3
Np75 d1
Np76 p6
Np77 p5
Np78 p4
Np80 p2
Np81 p1
Np82 s2
Np83 s1
Np84 p6
Np89 p1
Np85 p5
Np86 p4
Np87 p1
Np88 p2
Np5 p6
Np6 p6
Np7 p6
Np8 p5
Np10 p3
Np90 s2
Np91 s1
Np92 s2
Np93 s1
Np11 p2
Np12 p2
Np13 p1
Np14 s2
Np19 d7
Np40 f8
Np41 f7
Np42 f6
Np43 f5
Np44 f4
Np49 d9
Np45 f3
Np46 f2
Np47 f1
Np48 d10
Np15 s1
Np16 d10
Np17 d9
Np18 d8
Np20 d6
Np21 d5
Np22 d4
Np23 d3
Np24 d2
Np29 p3
Np25 d1
Np26 f14
Np27 p5
Np28 p4
Np30 p2
Np31 p1
Np32 f14
Np33 s1
Np34 f14
Np39 f9
Np35 f13
Np36 f12
Np37 f11
Np38 f10
O1 p4
O2 p3
O3 p2
O4 p1
O5 s2
O6 s1
O7 s2
O8 s1
Os1 s2
Os2 s1
Os3 s1
Os4 d5
Os9 f14
Os50 d9
Os51 d8
Os52 d7
Os53 d6
Os54 d5
Os59 p6
Os55 d4
Os56 d3
Os57 d2
Os58 d1
Os60 p5
Os61 p4
Os62 p3
Os63 p2
Os64 p1
Os69 p4
Os65 s2
Os66 s1
Os67 p6
Os68 p5
Os70 p1
Os71 p2
Os72 p1
Os73 s2
Os74 s1
Os75 s2
Os76 s1
Os5 d4
Os6 d3
Os7 d2
Os8 d1
Os10 p5
Os11 p4
Os12 p3
Os13 p2
Os14 p2
Os19 f12
Os40 d1
Os41 p6
Os42 p5
Os43 p4
Os44 p3
Os49 d10
Os45 p2
Os46 p1
Os47 s2
Os48 s1
Os15 p1
Os16 s2
Os17 s2
Os18 s1
Os20 f11
Os21 f10
Os22 f9
Os23 f8
Os24 f7
Os29 f2
Os25 f6
Os26 f5
Os27 f4
Os28 f3
Os30 f1
Os31 d10
Os32 d9
Os33 d8
Os34 d7
Os39 d2
Os35 d6
Os36 d5
Os37 d4
Os38 d3
P1 p3
P2 p2
P3 p1
P4 s2
P9 p3
P5 s1
P6 p6
P7 p5
P8 p4
P10 p2
P11 p1
P12 s2
P13 s1
P14 s2
P15 s1
Pa1 s2
Pa2 s2
Pa3 d1
Pa4 p6
Pa9 p3
Pa50 d6
Pa51 d5
Pa52 d4
Pa53 d3
Pa54 d2
Pa59 p3
Pa55 d1
Pa56 p6
Pa57 p5
Pa58 p4
Pa60 p2
Pa61 p1
Pa62 s2
Pa63 s1
Pa64 d10
Pa69 d5
Pa65 d9
Pa66 d8
Pa67 d7
Pa68 d6
Pa70 d4
Pa71 d3
Pa72 d2
Pa73 d1
Pa74 p6
Pa79 p1
Pa75 p5
Pa76 p4
Pa77 p3
Pa78 p2
Pa80 s2
Pa81 s1
Pa82 p6
Pa83 p5
Pa84 p4
Pa89 s1
Pa85 p1
Pa86 p2
Pa87 p1
Pa88 s2
Pa5 p6
Pa6 p6
Pa7 p5
Pa8 p4
Pa10 p2
Pa90 s2
Pa91 s1
Pa11 p1
Pa12 s2
Pa13 s1
Pa14 d10
Pa19 d5
Pa40 f6
Pa41 f5
Pa42 f4
Pa43 f3
Pa44 f2
Pa49 d7
Pa45 f1
Pa46 d10
Pa47 d9
Pa48 d8
Pa15 d9
Pa16 d8
Pa17 d7
Pa18 d6
Pa20 d4
Pa21 d3
Pa22 d2
Pa23 d1
Pa24 f14
Pa29 p1
Pa25 p5
Pa26 p4
Pa27 p3
Pa28 p2
Pa30 f14
Pa31 s1
Pa32 f14
Pa33 f13
Pa34 f12
Pa39 f7
Pa35 f11
Pa36 f10
Pa37 f9
Pa38 f8
Pb1 p2
Pb2 p1
Pb3 s2
Pb4 s1
Pb9 d6
Pb50 p3
Pb51 p2
Pb52 p1
Pb53 s2
Pb54 s1
Pb59 d6
Pb55 d10
Pb56 d9
Pb57 d8
Pb58 d7
Pb60 d5
Pb61 d4
Pb62 d3
Pb63 d2
Pb64 d1
Pb69 p2
Pb65 p6
Pb66 p5
Pb67 p4
Pb68 p3
Pb70 p1
Pb71 s2
Pb72 s1
Pb73 p6
Pb74 p5
Pb79 s2
Pb75 p4
Pb76 p1
Pb77 p2
Pb78 p1
Pb80 s1
Pb81 s2
Pb82 s1
Pb5 d10
Pb6 d9
Pb7 d8
Pb8 d7
Pb10 d5
Pb11 d4
Pb12 d3
Pb13 d2
Pb14 d1
Pb19 p2
Pb40 d7
Pb41 d6
Pb42 d5
Pb43 d4
Pb44 d3
Pb49 p4
Pb45 d2
Pb46 d1
