3d4                  | 5D     |   0 |                 0.0    |      L7185
3d3.(2P).4p          | 1P*    |   1 |            401010.3    |           
                     |        |     |                        |            
3d3.(2F).4p          | 3F*    |   2 |            407080.0    |           
                     |        |   3 |            407195.0    |           
                     |        |   4 |            407547.7    |           
                     |        |     |                        |            
3d3.(2F).4p          | 3G*    |   3 |            411747.1    |           
                     |        |   4 |            412400.0    |           
                     |        |     |                        |            
3d3.(2F).4p          | 3D*    |   3 |            412885.0    |           
                     |        |     |                        |            
3d3.(2F).4p          | 3G*    |   5 |            413003.8    |           
                     |        |     |                        |            
3d3.(2F).4p          | 1D*    |   2 |            413472.2    |           
                     |        |     |                        |            
3d3.(2F).4p          | 3D*    |   2 |            414075.6    |           
                     |        |   1 |            414758.0    |           
                     |        |     |                        |            
3d3.(2F).4p          | 1G*    |   4 |            417825.9    |           
                     |        |     |                        |            
3d3.(2F).4p          | 1F*    |   3 |            417926.2    |           
                     |        |     |                        |            
3d3.(2D1).4p         | 3D*    |   1 |            435466.8    |           
                     |        |   2 |            435540.0    |           
                     |        |   3 |            436005.0    |           
                     |        |     |                        |            
3d3.(2D1).4p         | 1D*    |   2 |            438159.2    |           
                     |        |     |                        |            
3d3.(2D1).4p         | 3F*    |   3 |            440016.0    |           
                     |        |   2 |            440041.7    |           
                     |        |   4 |            440943.2    |           
                     |        |     |                        |            
3d3.(2D1).4p         | 3P*    |   2 |            443652.0    |           
                     |        |   1 |            444657.8    |           
                     |        |   0 |            445191.6    |           
                     |        |     |                        |            
3d3.(2D1).4p         | 1F*    |   3 |            445562.1    |           
                     |        |     |                        |            
3d3.(2D1).4p         | 1P*    |   1 |            452883.0    |           
