6s2                        | 1S          |   0 |               0.000    |       L9224
5d.6d                      | 3S          |   1 |           37095.486    |       L9224
                           |             |     |                        |             
5d.7p                      | 3F*         |   4 |           37132.036    |       L9224
                           |             |     |                        |             
6s.9s                      | 1S          |   0 |           37234.20     |       L4030
                           |             |     |                        |             
5d.7p                      | 1F*         |   3 |           37282.124    |       L9224
                           |             |     |                        |             
6s.5f                      | 3F*         |   2 |           37394.868    |       L9224
                           |             |   3 |           37418.920    |       L9224
                           |             |     |                        |             
6s.8d                      | 1D          |   2 |           37435.176    |       L9224
                           |             |     |                        |             
5d.6d                      | 3F          |   3 |           37503.887    |       L9224
                           |             |     |                        |             
6s.5f                      | 3F*         |   4 |           37524.148    |       L9224
                           |             |     |                        |             
5d.7p                      | 3D*         |   3 |           37540.184    |       L9224
                           |             |     |                        |             
5d.6d                      | 3P          |   0 |           37675.8      |      L14317
                           |             |     |                        |             
5d.6d                      | 3F          |   4 |           37732.127    |       L9224
                           |             |     |                        |             
6s.5f                      | 1F*         |   3 |           37739.734    |       L9224
                           |             |     |                        |             
6s.9p                      | 1P*         |   1 |           37775.28     |       L4542
                           |             |     |                        |             
5d.6d                      | 1D          |   2 |           37837.305    |       L9224
                           |             |     |                        |             
6s.9p                      | 3P*         |   1 |           37936.87     |       L4542
                           |             |     |                        |             
6s.8d                      | 3D          |   1 |           37961.908    |       L9224
                           |             |   2 |           37974.186    |       L9224
                           |             |   3 |           37988.434    |       L9224
                           |             |     |                        |             
5d.6d                      | 3P          |   1 |           38023.059    |       L9224
                           |             |     |                        |             
5d.6d                      | 1G          |   4 |           38176.994    |       L9224
                           |             |     |                        |             
5d.6d                      | 3P          |   2 |           38267.616    |       L9224
                           |             |     |                        |             
5d.7p                      | 1P*         |   1 |           38499.860    |       L9224
                           |             |     |                        |             
6p2                        | 1D          |   2 |           38556.227    |       L9224
                           |             |     |                        |             
6s.10s                     | 1S          |   0 |           38663.8      |      L14317
                           |             |     |                        |             
6s.6f                      | 3F*         |   2 |           38815.700    |       L9224
                           |             |   3 |           38819.378    |       L9224
                           |             |   4 |           38825.242    |       L9224
                           |             |     |                        |             
6s.6f                      | 1F*         |   3 |           38883.903    |       L9224
                           |             |     |                        |             
5d.6d                      | 1S          |   0 |           38924.0      |      L14317
                           |             |     |                        |             
6s.10p                     | 3P*         |   1 |           39160.21     |       L4542
                           |             |     |                        |             
6s.9d                      | 3D          |   3 |           39185.700    |       L9224
                           |             |     |                        |             
6s.10p                     | 1P*         |   1 |           39311.95     |       L4542
                           |             |     |                        |             
6s.9d                      | 1D          |   2 |           39335.003    |       L9224
                           |             |     |                        |             
5d.8s                      | 3D          |   1 |           39382.81     |       L5587
                           |             |   2 |           39464.98     |       L4030
                           |             |     |                        |             
6s.11s                     | 1S          |   0 |           39671.85     |       L4030
                           |             |     |                        |             
6s.7f                      | 3F*         |   2 |           39678.176    |       L9224
                           |             |   3 |           39680.727    |       L9224
                           |             |   4 |           39683.126    |       L9224
                           |             |     |                        |             
6s.7f                      | 1F*         |   3 |           39705.106    |       L9224
                           |             |     |                        |             
5d.4f                      | (3/2,5/2)*  |   1 |           39893.48     |       L4542
                           |             |     |                        |             
6s.11p                     | 3P*         |   1 |           39916.35     |       L4542
                           |             |     |                        |             
6s.10d                     | 3D          |   2 |           39922.17     |       L4030
                           |             |     |                        |             
6s.11p                     | 3P*         |   2 |           39930.79     |       L4542
                           |             |     |                        |             
6s.11p                     | 1P*         |   1 |           39982.14     |       L4542
                           |             |     |                        |             
6s.10d                     | 1D          |   2 |           39998.35     |       L4030
                           |             |     |                        |             
5d.8s                      | 3D          |   3 |           40146.64     |       L5587
                           |             |     |                        |             
5d.8s                      | 1D          |   2 |           40223.75     |       L4030
                           |             |     |                        |             
6s.12s                     | 1S          |   0 |           40233.75     |       L4030
                           |             |     |                        |             
6s.8g                      | 3G          |   3 |           40300.03u    |       L5587
                           |             |   4 |           40300.03u    |       L5587
                           |             |   5 |           40300.03u    |       L5587
                           |             |     |                        |             
6s.8g                      | 1G          |   4 |           40300.03u    |       L5587
                           |             |     |                        |             
6s.12p                     | 3P*         |   1 |           40395.60     |       L4542
                           |             |   2 |           40406.67     |       L4542
                           |             |     |                        |             
6s.11d                     | 3D          |   1 |           40407.41     |       L5587
                           |             |   2 |           40413.61     |       L4030
                           |             |   3 |           40423.41     |       L5587
                           |             |     |                        |             
6s.12p                     | 1P*         |   1 |           40428.68     |       L4542
                           |             |     |                        |             
6s.11d                     | 1D          |   2 |           40483.59     |       L4030
                           |             |     |                        |             
6s.13s                     | 3S          |   1 |           40569.01     |       L5587
                           |             |     |                        |             
6s.9f                      | 3F*         |   2 |           40613.87     |       L4542
                           |             |     |                        |             
6s.13s                     | 1S          |   0 |           40618.20     |       L4030
                           |             |     |                        |             
5d.4f                      | (5/2,7/2)*  |   1 |           40662.86     |       L4542
                           |             |     |                        |             
6s.9g                      | 3G          |   3 |           40663.95     |       L5587
                           |             |     |                        |             
6s.9g                      | 1G          |   4 |           40665.56u    |       L5587
                           |             |     |                        |             
6s.9g                      | 3G          |   5 |           40665.56u    |       L5587
                           |             |   4 |           40665.56u    |       L5587
                           |             |     |                        |             
5d.7d                      | 3D          |   1 |           40684.41     |       L5587
                           |             |     |                        |             
5d.7d                      | 3G          |   3 |           40698.60     |       L5587
                           |             |     |                        |             
6s.13p                     | 3P*         |   1 |           40732.01     |       L4542
                           |             |     |                        |             
5d.4f                      | (5/2,5/2)*  |   1 |           40736.81     |       L4542
                           |             |     |                        |             
6s.13p                     | 3P*         |   2 |           40741.76     |       L4542
                           |             |     |                        |             
6s.12d                     | 3D          |   1 |           40742.6      |       L5587
                           |             |   2 |           40748.01     |       L4030
                           |             |   3 |           40748.20     |       L5587
                           |             |     |                        |             
6s.13p                     | 1P*         |   1 |           40765.23     |       L4542
                           |             |     |                        |             
6s.12d                     | 1D          |   2 |           40781.43     |       L4030
                           |             |     |                        |             
5d.7d                      | 1F          |   3 |           40867.31     |       L5587
                           |             |     |                        |             
6s.14s                     | 3S          |   1 |           40869.7      |       L5587
                           |             |     |                        |             
6s.14s                     | 1S          |   0 |           40891.57     |       L4030
                           |             |     |                        |             
5d.8p                      | 3D*         |   1 |           40893.76     |       L4542
                           |             |     |                        |             
6s.10f                     | 3F*         |   2 |           40895.14     |       L4542
                           |             |     |                        |             
5d.7d                      | 3D          |   2 |           40905.72     |       L5587
                           |             |     |                        |             
6s.10g                     | 3G          |   4 |           40925.41     |       L5587
                           |             |   3 |           40926.77u    |       L5587
                           |             |   5 |           40926.77u    |       L5587
                           |             |     |                        |             
6s.10g                     | 1G          |   4 |           40926.77u    |       L5587
                           |             |     |                        |             
6s.14p                     | 3P*         |   1 |           40973.65     |       L4542
                           |             |     |                        |             
5d.7d                      | 3G          |   4 |           40974.30     |       L5587
                           |             |     |                        |             
6s.13d                     | 3D          |   1 |           40982.38     |       L5587
                           |             |     |                        |             
6s.14p                     | 3P*         |   2 |           40982.86     |       L4542
                           |             |     |                        |             
6s.13d                     | 3D          |   3 |           40987.22     |       L5587
                           |             |   2 |           40987.27     |       L4030
                           |             |     |                        |             
6s.14p                     | 1P*         |   1 |           40991.23     |       L4542
                           |             |     |                        |             
6s.13d                     | 1D          |   2 |           41007.72     |       L4030
                           |             |     |                        |             
5d.7d                      | 3S          |   1 |           41019.57     |       L5587
                           |             |     |                        |             
6s.15s                     | 3S          |   1 |           41082.25     |       L5587
                           |             |     |                        |             
5d.8p                      | 3P*         |   0 |           41083.92     |       L4542
                           |             |     |                        |             
6s.15s                     | 1S          |   0 |           41093.00     |       L4030
                           |             |     |                        |             
5d.8p                      | 3P*         |   1 |           41097.20     |       L4542
                           |             |     |                        |             
6s.11f                     | 3F*         |   2 |           41100.7      |       L4542
                           |             |     |                        |             
6s.11g                     | 3G          |   3 |           41119.22u    |       L5587
                           |             |   5 |           41119.22u    |       L5587
                           |             |     |                        |             
6s.11g                     | 1G          |   4 |           41119.22u    |       L5587
                           |             |     |                        |             
6s.11g                     | 3G          |   4 |           41119.99     |       L5587
                           |             |     |                        |             
6s.15p                     | 3P*         |   1 |           41159.83     |       L4542
                           |             |   2 |           41162.15     |       L4542
                           |             |     |                        |             
6s.14d                     | 1D          |   2 |           41162.43     |       L4030
                           |             |     |                        |             
6s.14d                     | 3D          |   1 |           41163.02     |       L5587
                           |             |   2 |           41164.61     |       L4030
                           |             |   3 |           41164.72     |       L5587
                           |             |     |                        |             
6s.15p                     | 1P*         |   1 |           41183.60     |       L4542
                           |             |     |                        |             
5d.7d                      | 3F          |   2 |           41204.74     |       L4030
                           |             |     |                        |             
6s.16s                     | 3S          |   1 |           41235.85     |       L5587
                           |             |     |                        |             
6s.16s                     | 1S          |   0 |           41245.20     |       L4030
                           |             |     |                        |             
6s.12f                     | 3F*         |   2 |           41251.2      |       L4542
                           |             |     |                        |             
6s.12g                     | 3G          |   4 |           41266.46u    |       L5587
                           |             |   3 |           41266.46u    |       L5587
                           |             |   5 |           41266.46u    |       L5587
                           |             |     |                        |             
6s.12g                     | 1G          |   4 |           41266.46u    |       L5587
                           |             |     |                        |             
6s.16p                     | 3P*         |   0 |           41295.93     |       L4542
                           |             |   1 |           41296.96     |       L4542
                           |             |   2 |           41299.33     |       L4542
                           |             |     |                        |             
6s.15d                     | 3D          |   1 |           41299.58     |       L5587
                           |             |   2 |           41300.40     |       L4030
                           |             |   3 |           41300.82     |       L5587
                           |             |     |                        |             
6s.16p                     | 1P*         |   1 |           41307.88     |       L4542
                           |             |     |                        |             
6s.15d                     | 1D          |   2 |           41315.49     |       L4030
                           |             |     |                        |             
6s.17s                     | 3S          |   1 |           41356.24     |       L5587
                           |             |     |                        |             
6s.17s                     | 1S          |   0 |           41362.31     |       L4030
                           |             |     |                        |             
6s.13g                     | 3G          |   3 |           41379.96     |       L5587
                           |             |     |                        |             
6s.13g                     | 1G          |   4 |           41380.36u    |       L5587
                           |             |     |                        |             
6s.13g                     | 3G          |   5 |           41380.36u    |       L5587
                           |             |   4 |           41380.36u    |       L5587
                           |             |     |                        |             
6s.17p                     | 3P*         |   1 |           41404.40     |       L4542
                           |             |     |                        |             
6s.16d                     | 3D          |   3 |           41405.97     |       L5587
                           |             |   1 |           41406.52     |       L5587
                           |             |     |                        |             
6s.17p                     | 3P*         |   2 |           41406.53     |       L4542
                           |             |     |                        |             
6s.16d                     | 3D          |   2 |           41407.13     |       L4030
                           |             |     |                        |             
6s.17p                     | 1P*         |   1 |           41411.04     |       L4542
                           |             |     |                        |             
6s.16d                     | 1D          |   2 |           41417.58     |       L4030
                           |             |     |                        |             
5d.7d                      | 3P          |   0 |           41441.22     |       L4461
                           |             |     |                        |             
6s.18s                     | 3S          |   1 |           41451.26     |       L5587
                           |             |     |                        |             
5d.7d                      | 3D          |   3 |           41459.38     |       L5587
                           |             |     |                        |             
6s.18s                     | 1S          |   0 |           41467.80     |       L4461
                           |             |     |                        |             
6s.14g                     | 3G          |   4 |           41470.59u    |       L5587
                           |             |   5 |           41470.59u    |       L5587
                           |             |     |                        |             
6s.14g                     | 1G          |   4 |           41470.59u    |       L5587
                           |             |     |                        |             
6s.14g                     | 3G          |   3 |           41470.96     |       L5587
                           |             |     |                        |             
6s.18p                     | 3P*         |   1 |           41490.09     |       L4542
                           |             |     |                        |             
6s.17d                     | 3D          |   1 |           41491.56     |       L5587
                           |             |     |                        |             
6s.18p                     | 3P*         |   2 |           41491.80     |       L4542
                           |             |     |                        |             
6s.17d                     | 3D          |   2 |           41492.22     |       L4030
                           |             |     |                        |             
6s.18p                     | 1P*         |   1 |           41494.39     |       L4542
                           |             |     |                        |             
6s.17d                     | 3D          |   3 |           41495.62     |       L5587
                           |             |     |                        |             
6s.17d                     | 1D          |   2 |           41500.00     |       L4030
                           |             |     |                        |             
6s.19s                     | 3S          |   1 |           41527.15     |       L5587
                           |             |     |                        |             
6s.19s                     | 1S          |   0 |           41535.25     |       L4030
                           |             |     |                        |             
6s.15g                     | 3G          |   5 |           41539.69     |       L5587
                           |             |   4 |           41543.76u    |       L5587
                           |             |   3 |           41543.76u    |       L5587
                           |             |     |                        |             
6s.15g                     | 1G          |   4 |           41543.76u    |       L5587
                           |             |     |                        |             
5d.7d                      | 3G          |   5 |           41550.29     |       L5587
                           |             |     |                        |             
6s.18d                     | 3D          |   1 |           41559.01     |       L5587
                           |             |     |                        |             
6s.19p                     | 3P*         |   1 |           41559.45     |       L4542
                           |             |   2 |           41560.83     |       L4542
                           |             |     |                        |             
6s.18d                     | 3D          |   2 |           41561.13     |       L4030
                           |             |     |                        |             
6s.19p                     | 1P*         |   1 |           41562.24     |       L4542
                           |             |     |                        |             
6s.18d                     | 3D          |   3 |           41562.57     |       L5587
                           |             |     |                        |             
6s.18d                     | 1D          |   2 |           41567.09     |       L4030
                           |             |     |                        |             
5d.7d                      | 1P          |   1 |           41570.37     |       L5587
                           |             |     |                        |             
6s.20s                     | 3S          |   1 |           41592.71     |       L5587
                           |             |     |                        |             
6s.20s                     | 1S          |   0 |           41595.80     |       L4030
                           |             |     |                        |             
6s.16g                     | 3G          |   4 |           41603.48u    |       L5587
                           |             |   3 |           41603.48u    |       L5587
                           |             |     |                        |             
6s.16g                     | 1G          |   4 |           41603.48u    |       L5587
                           |             |     |                        |             
6s.16g                     | 3G          |   5 |           41603.89     |       L5587
                           |             |     |                        |             
6s.20p                     | 3P*         |   1 |           41616.32     |       L4542
                           |             |   2 |           41617.51     |       L4542
                           |             |     |                        |             
6s.19d                     | 3D          |   2 |           41617.74     |       L4030
                           |             |   1 |           41617.80     |       L5587
                           |             |     |                        |             
6s.20p                     | 1P*         |   1 |           41618.12     |       L4542
                           |             |     |                        |             
6s.19d                     | 3D          |   3 |           41618.46     |       L5587
                           |             |     |                        |             
6s.19d                     | 1D          |   2 |           41622.38     |       L4030
                           |             |     |                        |             
6s.21s                     | 3S          |   1 |           41642.79     |       L5587
                           |             |     |                        |             
6s.21s                     | 1S          |   0 |           41646.28     |       L4030
                           |             |     |                        |             
6s.17f                     | 3F*         |   2 |           41647.85     |       L4542
                           |             |     |                        |             
6s.17g                     | 3G          |   3 |           41652.79u    |       L5587
                           |             |     |                        |             
6s.17g                     | 1G          |   4 |           41652.79u    |       L5587
                           |             |     |                        |             
6s.17g                     | 3G          |   4 |           41652.79u    |       L5587
                           |             |   5 |           41653.07     |       L5587
                           |             |     |                        |             
6s.21p                     | 3P*         |   1 |           41663.55     |       L4542
                           |             |     |                        |             
6s.21p                     | 1P*         |   1 |           41664.66     |       L4542
                           |             |     |                        |             
6s.20d                     | 3D          |   2 |           41664.68     |       L4030
                           |             |   1 |           41664.68     |       L5587
                           |             |   3 |           41665.31     |       L5587
                           |             |     |                        |             
6s.20d                     | 1D          |   2 |           41668.46     |       L4030
                           |             |     |                        |             
6s.22s                     | 3S          |   1 |           41685.69     |       L5587
                           |             |     |                        |             
6s.22s                     | 1S          |   0 |           41688.61     |       L4030
                           |             |     |                        |             
6s.18f                     | 3F*         |   2 |           41689.80     |       L4542
                           |             |     |                        |             
6s.18g                     | 3G          |   3 |           41693.91     |       L5587
                           |             |   5 |           41694.33u    |       L5587
                           |             |   4 |           41694.33u    |       L5587
                           |             |     |                        |             
6s.18g                     | 1G          |   4 |           41694.33u    |       L5587
                           |             |     |                        |             
6s.22p                     | 3P*         |   1 |           41703.25     |       L4542
                           |             |     |                        |             
6s.22p                     | 1P*         |   1 |           41703.84     |       L4542
                           |             |     |                        |             
6s.21d                     | 3D          |   2 |           41704.14     |       L4030
                           |             |   1 |           41704.20     |       L5587
                           |             |   3 |           41704.48     |       L5587
                           |             |     |                        |             
6s.21d                     | 1D          |   2 |           41707.16     |       L4030
                           |             |     |                        |             
6s.23s                     | 3S          |   1 |           41721.96     |       L5587
                           |             |     |                        |             
6s.23s                     | 1S          |   0 |           41724.40     |       L4030
                           |             |     |                        |             
6s.19f                     | 3F*         |   2 |           41725.39     |       L4542
                           |             |     |                        |             
5d.7d                      | 3F          |   3 |           41726.63     |       L5587
                           |             |     |                        |             
6s.19g                     | 3G          |   4 |           41729.48u    |       L5587
                           |             |   5 |           41729.48u    |       L5587
                           |             |     |                        |             
6s.19g                     | 1G          |   4 |           41729.48u    |       L5587
                           |             |     |                        |             
6s.19g                     | 3G          |   3 |           41729.48u    |       L5587
                           |             |     |                        |             
6s.23p                     | 1P*         |   1 |           41736.80     |       L4542
                           |             |     |                        |             
6s.23p                     | 3P*         |   2 |           41737.39     |       L4542
                           |             |     |                        |             
6s.22d                     | 3D          |   2 |           41737.59     |       L4030
                           |             |   1 |           41737.75     |       L5587
                           |             |   3 |           41739.13     |       L5587
                           |             |     |                        |             
6s.22d                     | 1D          |   2 |           41740.06     |       L4030
                           |             |     |                        |             
6s.24s                     | 3S          |   1 |           41752.81     |       L5587
                           |             |     |                        |             
6s.24s                     | 1S          |   0 |           41754.92     |       L4030
                           |             |     |                        |             
6s.20f                     | 3F*         |   2 |           41755.48     |       L4542
                           |             |     |                        |             
6s.20g                     | 1G          |   4 |           41759.09u    |       L5587
                           |             |     |                        |             
6s.20g                     | 3G          |   5 |           41759.09u    |       L5587
                           |             |   4 |           41759.09u    |       L5587
                           |             |   3 |           41759.09u    |       L5587
                           |             |     |                        |             
5d.8p                      | 3P*         |   2 |           41759.93     |       L4542
                           |             |     |                        |             
6s.24p                     | 1P*         |   1 |           41765.35     |       L4542
                           |             |     |                        |             
6s.23d                     | 3D          |   2 |           41766.17     |       L4030
                           |             |   1 |           41766.33     |       L5587
                           |             |   3 |           41767.18     |       L5587
                           |             |     |                        |             
6s.24p                     | 3P*         |   2 |           41767.32     |       L4542
                           |             |     |                        |             
6s.23d                     | 1D          |   2 |           41768.20     |       L4030
                           |             |     |                        |             
6s.25s                     | 3S          |   1 |           41779.37     |       L5587
                           |             |     |                        |             
6s.25s                     | 1S          |   0 |           41781.18     |       L4030
                           |             |     |                        |             
6s.21f                     | 3F*         |   2 |           41782.02     |       L4542
                           |             |     |                        |             
6s.21g                     | 3G          |   4 |           41784.81u    |       L5587
                           |             |   5 |           41784.81u    |       L5587
                           |             |     |                        |             
6s.21g                     | 1G          |   4 |           41784.81u    |       L5587
                           |             |     |                        |             
6s.21g                     | 3G          |   3 |           41784.81u    |       L5587
                           |             |     |                        |             
6s.25p                     | 1P*         |   1 |           41789.99     |       L4542
                           |             |     |                        |             
6s.24d                     | 3D          |   2 |           41790.74     |       L4030
                           |             |   1 |           41791.11     |       L5587
                           |             |     |                        |             
6s.25p                     | 3P*         |   2 |           41791.29     |       L4542
                           |             |     |                        |             
6s.24d                     | 3D          |   3 |           41791.74     |       L5587
                           |             |     |                        |             
6s.24d                     | 1D          |   2 |           41792.52     |       L4030
                           |             |     |                        |             
6s.22f                     | 3F*         |   2 |           41804.59     |       L4542
                           |             |     |                        |             
6s.22g                     | 3G          |   4 |           41807.16u    |       L5587
                           |             |     |                        |             
6s.22g                     | 1G          |   4 |           41807.16u    |       L5587
                           |             |     |                        |             
6s.22g                     | 3G          |   3 |           41807.16u    |       L5587
                           |             |   5 |           41807.16u    |       L5587
                           |             |     |                        |             
6s.25d                     | 3D          |   2 |           41811.83     |       L4030
                           |             |   1 |           41812.43     |       L5587
                           |             |     |                        |             
6s.25d                     | 1D          |   2 |           41813.54     |       L4030
                           |             |     |                        |             
6s.23f                     | 3F*         |   2 |           41824.30     |       L4542
                           |             |     |                        |             
6s.23g                     | 3G          |   5 |           41826.32u    |       L5587
                           |             |     |                        |             
6s.23g                     | 1G          |   4 |           41826.32u    |       L5587
                           |             |     |                        |             
6s.23g                     | 3G          |   4 |           41826.32u    |       L5587
                           |             |   3 |           41826.32u    |       L5587
                           |             |     |                        |             
5d.7d                      | 1D          |   2 |           41841.51     |       L4030
                           |             |     |                        |             
6s.24f                     | 3F*         |   2 |           41841.63     |       L4542
                           |             |     |                        |             
6s.24g                     | 3G          |   4 |           41842.24     |       L5587
                           |             |     |                        |             
6s.24g                     | 1G          |   4 |           41843.92u    |       L5587
                           |             |     |                        |             
6s.24g                     | 3G          |   3 |           41843.92u    |       L5587
                           |             |   5 |           41843.92u    |       L5587
                           |             |     |                        |             
5d.7d                      | 3F          |   4 |           41845.63     |       L5587
                           |             |     |                        |             
6s.25f                     | 3F*         |   2 |           41856.85     |       L4542
                           |             |     |                        |             
6s.25g                     | 1G          |   4 |           41858.72u    |       L5587
                           |             |     |                        |             
6s.25g                     | 3G          |   3 |           41858.72u    |       L5587
                           |             |   5 |           41858.72u    |       L5587
                           |             |   4 |           41858.91     |       L5587
                           |             |     |                        |             
5d.7d                      | 3P          |   1 |           41930.91     |       L5587
