Aij
1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 
0.00e+00 8.72e+06 1.45e+08 1.68e+08 0.00e+00 0.00e+00 5.08e+05 4.47e+04 1.24e+04 1.26e+05 5.57e+04 2.66e+06 0.00e+00 7.58e+03 1.67e+04 0.00e+00 0.00e+00 3.54e+01 2.49e+02 0.00e+00 0.00e+00 1.74e+01 0.00e+00 1.40e+03 0.00e+00 1.58e+01 0.00e+00 0.00e+00 2.40e+02 2.72e+03 0.00e+00 0.00e+00 2.35e+03 2.25e+03 1.72e+02 2.64e+03 0.00e+00 7.95e-01 0.00e+00 1.75e+03 2.32e+02 0.00e+00 0.00e+00 0.00e+00 2.27e+01 5.19e+00 0.00e+00 0.00e+00 1.05e+02 0.00e+00 6.74e+01 3.71e+01 1.26e-02 2.49e+00 0.00e+00 0.00e+00 0.00e+00 2.76e-01 6.73e-03 1.00e-01 0.00e+00 0.00e+00 7.71e-04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
0.00e+00 0.00e+00 2.85e+07 1.84e+08 1.09e+08 0.00e+00 0.00e+00 4.59e+05 9.54e+00 0.00e+00 3.98e+05 1.54e+05 1.66e+06 1.59e+03 1.60e+04 1.17e+04 0.00e+00 0.00e+00 2.06e+02 7.99e+01 0.00e+00 3.00e+01 0.00e+00 3.47e+02 0.00e+00 1.13e+01 0.00e+00 0.00e+00 0.00e+00 2.55e+03 1.76e+03 0.00e+00 0.00e+00 2.78e+03 1.67e+03 3.08e+02 0.00e+00 6.22e+00 0.00e+00 0.00e+00 7.56e+02 0.00e+00 0.00e+00 1.07e+00 0.00e+00 1.51e+01 0.00e+00 0.00e+00 7.01e+01 9.34e+01 8.77e+01 0.00e+00 2.33e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 5.81e-02 7.53e-02 4.63e-03 1.49e-03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
0.00e+00 0.00e+00 0.00e+00 6.42e+07 2.58e+08 0.00e+00 0.00e+00 0.00e+00 3.88e+05 0.00e+00 0.00e+00 8.95e+05 9.08e+05 0.00e+00 5.68e+03 2.64e+04 0.00e+00 0.00e+00 2.84e+01 1.14e+02 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 4.04e+01 0.00e+00 0.00e+00 0.00e+00 1.19e+03 3.85e+03 0.00e+00 0.00e+00 0.00e+00 4.13e+03 0.00e+00 0.00e+00 3.52e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 3.90e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 1.46e+02 1.34e+02 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 6.83e-02 0.00e+00 9.75e-03 0.00e+00 5.42e-03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
1.90e+08 6.30e+07 3.35e+07 0.00e+00 0.00e+00 3.97e+05 8.05e+04 4.81e+03 0.00e+00 2.01e+06 1.37e+05 0.00e+00 0.00e+00 2.13e+04 0.00e+00 0.00e+00 1.04e+02 4.13e+00 0.00e+00 0.00e+00 0.00e+00 4.60e+01 9.02e-03 4.96e+03 0.00e+00 0.00e+00 0.00e+00 5.07e+01 2.29e+00 0.00e+00 0.00e+00 6.92e+03 6.09e+02 5.71e+01 0.00e+00 1.76e+06 0.00e+00 0.00e+00 3.66e+02 4.50e+01 1.44e+00 0.00e+00 2.50e+00 0.00e+00 7.03e-01 3.14e-03 1.74e-03 1.18e-02 0.00e+00 0.00e+00 8.53e+01 4.43e+02 9.56e-02 1.62e+00 0.00e+00 0.00e+00 5.81e-01 9.41e-03 0.00e+00 3.47e-03 0.00e+00 5.26e-03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
0.00e+00 1.27e+08 1.08e+08 5.42e+07 0.00e+00 0.00e+00 1.61e+05 4.36e+04 2.66e+03 2.11e+04 7.29e+05 1.79e+05 0.00e+00 2.28e+03 7.46e+03 0.00e+00 0.00e+00 8.68e+00 1.25e+02 0.00e+00 0.00e+00 1.15e+01 0.00e+00 2.40e+03 0.00e+00 8.26e+00 0.00e+00 0.00e+00 1.48e+01 6.16e+02 0.00e+00 0.00e+00 2.51e+03 5.00e+02 4.65e+01 1.99e+06 0.00e+00 5.24e-03 0.00e+00 1.07e+02 1.30e+01 0.00e+00 0.00e+00 0.00e+00 1.85e-01 2.77e-02 0.00e+00 0.00e+00 6.84e+01 0.00e+00 1.93e+02 1.44e+02 2.04e-01 2.13e-01 0.00e+00 0.00e+00 0.00e+00 5.06e-02 0.00e+00 0.00e+00 0.00e+00 9.05e-03 2.06e-03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
0.00e+00 0.00e+00 6.94e+07 1.20e+08 1.02e+08 0.00e+00 0.00e+00 3.19e+04 9.12e+03 0.00e+00 6.25e+03 1.65e+05 5.81e+04 5.07e+02 2.79e+03 2.06e+03 0.00e+00 0.00e+00 3.93e+01 1.90e+00 0.00e+00 3.27e-02 0.00e+00 9.83e+02 0.00e+00 2.98e+00 0.00e+00 0.00e+00 0.00e+00 2.80e+03 8.77e+02 0.00e+00 0.00e+00 7.75e+02 1.87e+02 2.15e+06 0.00e+00 1.64e+01 0.00e+00 0.00e+00 1.15e+01 0.00e+00 0.00e+00 1.38e+00 0.00e+00 3.99e-02 0.00e+00 0.00e+00 1.37e+01 1.21e+01 7.68e+01 0.00e+00 4.96e-02 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 2.46e-03 3.96e-03 4.79e-02 1.05e-01 3.92e-03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
3.42e+06 5.26e+06 0.00e+00 0.00e+00 0.00e+00 2.74e+07 2.52e+06 0.00e+00 0.00e+00 2.16e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 1.69e+03 5.15e+01 0.00e+00 0.00e+00 5.94e+02 0.00e+00 4.19e-02 0.00e+00 0.00e+00 0.00e+00 7.18e+03 2.23e+03 1.83e+02 0.00e+00 0.00e+00 1.04e+05 1.31e+04 0.00e+00 0.00e+00 0.00e+00 2.28e+05 0.00e+00 9.23e+03 8.26e+01 0.00e+00 2.97e+04 5.48e+02 0.00e+00 3.53e+01 0.00e+00 6.36e+00 7.16e-02 0.00e+00 0.00e+00 0.00e+00 1.38e+03 0.00e+00 9.82e+00 0.00e+00 2.02e-02 1.03e+01 6.55e-01 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
3.60e+06 1.94e+05 7.76e+04 0.00e+00 0.00e+00 5.52e+07 2.04e+07 1.87e+06 0.00e+00 2.23e+08 1.07e+05 0.00e+00 0.00e+00 5.31e+06 0.00e+00 0.00e+00 2.77e+03 4.49e+02 0.00e+00 0.00e+00 0.00e+00 1.70e+04 6.52e+00 5.25e+05 0.00e+00 0.00e+00 0.00e+00 4.57e+02 2.17e+01 0.00e+00 0.00e+00 5.38e+05 1.89e+04 5.41e+02 0.00e+00 2.78e+04 0.00e+00 0.00e+00 7.01e+04 6.44e+03 1.06e+02 0.00e+00 2.16e+03 0.00e+00 9.79e+00 1.84e+00 1.48e+00 1.88e+00 0.00e+00 0.00e+00 2.42e+03 2.91e+04 1.36e+01 1.81e+02 0.00e+00 0.00e+00 3.22e+01 6.99e-02 0.00e+00 6.35e-01 0.00e+00 7.73e-04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
4.22e+04 4.23e+06 3.90e+06 0.00e+00 0.00e+00 2.74e+07 1.02e+07 2.50e+06 0.00e+00 7.35e+04 2.17e+08 0.00e+00 0.00e+00 1.10e+06 0.00e+00 0.00e+00 3.16e+03 2.37e+02 0.00e+00 0.00e+00 0.00e+00 3.41e+03 2.46e+02 1.39e+05 0.00e+00 0.00e+00 0.00e+00 1.12e+04 2.06e+03 0.00e+00 0.00e+00 9.84e+04 1.52e+05 2.37e+04 0.00e+00 4.95e+03 0.00e+00 0.00e+00 1.83e+05 1.39e+04 2.50e+02 0.00e+00 8.39e+03 0.00e+00 5.87e+02 2.26e+01 1.04e+01 5.48e-01 0.00e+00 0.00e+00 3.49e+03 3.69e+03 1.69e+00 1.64e+00 0.00e+00 0.00e+00 1.31e+01 4.83e+00 0.00e+00 4.44e-02 0.00e+00 2.06e-02 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
*** Fe II collision strengths
*** ATOM iron
*** SPECTRUM 2
*** N_LEVELS 80
*** GSCONFIG 3d64s (6D)
*** NOTE A-values
*** SOURCE Verner et al. 1999
