 4  8 7.54e-02 1.00e-01 1.08e-01 1.00e-01 8.10e-02 7.00e-02 5.83e-02 3.96e-02 2.74e-02 1.90e-02 1.28e-02 1.06e-02 9.44e-03
 4  9 1.65e-01 2.29e-01 2.49e-01 2.35e-01 1.91e-01 1.65e-01 1.37e-01 9.41e-02 6.66e-02 4.80e-02 3.48e-02 3.04e-02 2.85e-02
 5  6 7.33e-05 2.00e-04 3.45e-04 5.01e-04 4.95e-04 5.49e-04 6.30e-04 4.81e-04 3.04e-04 1.72e-04 7.41e-05 3.81e-05 1.93e-05
 5  7 8.98e-03 1.05e-02 1.06e-02 9.58e-03 6.92e-03 5.61e-03 4.46e-03 2.62e-03 1.52e-03 8.26e-04 3.49e-04 1.78e-04 9.04e-05
 5  8 6.90e-03 7.52e-03 7.41e-03 6.48e-03 4.64e-03 3.83e-03 3.16e-03 2.08e-03 1.45e-03 1.08e-03 8.74e-04 8.37e-04 8.51e-04
 5  9 1.21e-02 1.44e-02 1.50e-02 1.43e-02 1.06e-02 8.35e-03 6.37e-03 3.63e-03 2.08e-03 1.12e-03 4.72e-04 2.41e-04 1.22e-04
 6  7 2.23e-01 2.10e-01 2.02e-01 1.94e-01 1.82e-01 1.71e-01 1.49e-01 1.04e-01 7.14e-02 4.57e-02 2.37e-02 1.40e-02 8.06e-03
 6  8 1.34e-01 1.27e-01 1.22e-01 1.17e-01 1.09e-01 1.03e-01 8.92e-02 6.23e-02 4.26e-02 2.73e-02 1.42e-02 8.33e-03 4.80e-03
 6  9 3.17e-01 2.94e-01 2.83e-01 2.73e-01 2.56e-01 2.41e-01 2.10e-01 1.47e-01 1.00e-01 6.41e-02 3.33e-02 1.96e-02 1.13e-02
 7  8 1.57e+00 1.09e+00 7.89e-01 6.07e-01 4.66e-01 3.98e-01 3.24e-01 2.12e-01 1.40e-01 8.69e-02 4.39e-02 2.54e-02 1.44e-02
 7  9 2.86e+00 1.93e+00 1.32e+00 9.49e-01 6.76e-01 5.56e-01 4.42e-01 2.83e-01 1.84e-01 1.13e-01 5.70e-02 3.33e-02 1.95e-02
 8  9 1.38e+00 8.93e-01 5.61e-01 3.51e-01 1.99e-01 1.43e-01 1.06e-01 6.28e-02 3.87e-02 2.28e-02 1.09e-02 6.22e-03 3.58e-03
*** Al VIII collision strengths 
*** SOURCE1  J. Mao, N. R. Badnell, and G. Del Zanna 2020, A&A, 634, A7
*** NOTE1    Collision strengths
*** ATOM aluminium
*** SPECTRUM 8
*** N_LEVELS 9
*** GSCONFIG p2 
*** T_UNIT K
