Aij
1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 
1.13e-06 2.6600796e-05 0.00204578 0.00132586 5.8e-07 0.0900169 0.0 0.0 6.7e-05 0.0320414 4.26e-05 1.32e-05 0.224266 0.12000334 0.0 8.04e-05 0.0018814 0.0 0.0 0.00582094 0.032400238 0.03080106 6.08e-05 8.14e-10 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
22.2 16.0 11.0 6.4 2.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.00047631 0.0003127 9.303e-05 1.83e-06 0.0 0.0004211 0.0 0.00439 0.00392 0.000194 0.0 0.003709 0.00315 0.002301 0.00033 0.096321 0.048993 0.0 0.0 0.033769 9.37e-06 0.058419 0.00537024 0.0 0.0010416 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0303 0.473 0.0 1.69 0.0 0.0 0.0 0.0314 0.0 0.0 0.0 0.171 0.0 0.0 0.0 0.0 0.0 0.359 0.0725 0.0 0.0 0.0 0.00183 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.00387 0.3736 0.010024 0.0533 1.27 0.0 0.0 0.0 0.377306 0.000967 0.0 0.121 0.066271 0.0 0.0 0.00137 0.0 0.0 0.02726 0.2543 0.194 0.0 0.0877 0.057588 0.0 1.99e-05 0.0012 0.0 0.0 0.0 0.0 0.0 0.0 
0.000146 0.00642 0.025948 0.01444 0.000826 0.018524 0.0 0.0 2.14 0.1000994 0.108 0.0546 0.2416 0.656181 0.0 0.0682 0.8208 0.0 0.0 0.16334 0.09176 0.0125123 0.00102 7.1e-05 0.0158185 0.0 0.1020032 3.16e-08 3.2244e-07 0.0 0.0 0.0 1.8300508e-07 0.0 
0.1106 0.024521 0.000996 0.0 0.0 0.28 2.06 0.078307 0.006547 0.0 0.0 0.9261 0.2359 0.00742 0.89 0.1239 0.004794 0.0 7.06e-05 0.000824 0.0 0.10463 0.008782 0.0 0.000231 0.0 0.0587181 0.0 0.0 2.69e-16 0.0 0.0 3.84e-11 0.0 
0.01096 0.06183 0.02440226 0.00098 0.0 0.084621 0.0 2.04 0.150673 0.163 0.0 0.1563 0.63269 0.2531 0.0346 0.70516 0.1981 0.0 0.0 0.0040409 0.00114 0.12804 0.00679 0.0 0.032159 0.0 0.00626137 0.0 6.43e-09 1.63000000801e-05 1.11000000094e-06 0.0 0.0 0.0 
8.46e-05 0.26804 0.0001446 0.0231 0.00354 0.5500922 0.0 0.0 0.0038 0.65578 0.268 0.164 0.049522 0.005293 0.0 0.00216 0.0009628 0.0 0.0 0.2054 0.0633 0.334 0.000792 0.000195 0.135622 0.0 3.00105e-05 9.16e-09 0.00792000368 0.0 0.0 1.43042e-08 0.0 0.0 
0.000443 9.85e-05 1.03e-05 0.0 0.0 0.00251 0.000859 0.0763209 0.06449 0.0 0.0 0.1200139 0.044829 0.000947 0.18208 0.018832 0.18288 0.0 2.1 0.000941 0.0 0.002067 0.221138 0.0 0.0312 0.0 0.0643 0.0 0.0 2.53e-07 0.02640103 0.0153201 2.57e-06 0.0 
*** Fe III transition probabilities
*** ATOM iron
*** SPECTRUM 3
*** N_LEVELS 34
*** GSCONFIG d6
*** SOURCE1 Quinet, P. 1996, AAS, 116, 573 
*** NOTE1 A values
*** SOURCE2 Johansson et al, 2000, AA, 361, 977
*** NOTE2 A values for 5S2-5D0, 1, 2, 3, 4 
*** VACUUM 1
